GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1093397699087482881,2019/02/07,http://twitter.com/AskPlayStation/status/1093397699087482881,@ixhul1 Hi there! Glad to assist! Please check our platinum trophy missing reward article: https://t.co/JbGEHseVUz and check the current offerings and guidelines to qualify.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,890531,1394045,3086,@ixhul1 Hi there! Glad to assist! Please check our platinum trophy missing reward article: https://t.co/JbGEHseVUz and check the current offerings and guidelines to qualify.,Reply,,
1093975824368312321,2019/02/08,http://twitter.com/AskPS_UK/status/1093975824368312321,@raidas2161 Can you please access Safe Mode and select Options 4 and 5. Instructions for how to do this can be found here - https://t.co/tQyTWPhJif. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,385920,132155,24,@raidas2161 Can you please access Safe Mode and select Options 4 and 5. Instructions for how to do this can be found here - https://t.co/tQyTWPhJif. ^DK,Reply,,
1093245825717886977,2019/02/06,http://twitter.com/AskPlayStation/status/1093245825717886977,@VishalKotecha Wonderful! We have sent you a direct message via Twitter with further instructions for this problem.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,890314,1394047,3084,@VishalKotecha Wonderful! We have sent you a direct message via Twitter with further instructions for this problem.,Reply,,
1092891953388310531,2019/02/05,http://twitter.com/AskPS_UK/status/1092891953388310531,"@RestlessCheese Thanks, can you send us the results as requested please? ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,385086,132137,24,"@RestlessCheese Thanks, can you send us the results as requested please? ^NJ",Reply,,
1095105479749980160,2019/02/11,http://twitter.com/yosp/status/1095105479749980160,@edyrfaciola Thank you!,@yosp,Shuhei Yoshida,Japan,Tokyo,Tokyo,Positive,Joy,Twitter,M,51411,322846,1130,@edyrfaciola Thank you!,Reply,,
1092830356896653314,2019/02/05,http://twitter.com/AskPS_UK/status/1092830356896653314,"@IrishbronyKelly Hello, I'm sorry to hear that! This could be a connection problem, please use this Fix & Connect tool: https://t.co/a2Gdce9Pb9 to troubleshoot your console's connection. Let us know what it advises and the resolution! ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,384943,132105,24,"@IrishbronyKelly Hello, I'm sorry to hear that! This could be a connection problem, please use this Fix & Connect tool: https://t.co/a2Gdce9Pb9  to troubleshoot your console's connection. Let us know what it advises and the resolution!  ^MM",Reply,,
1094729807089283073,2019/02/10,http://twitter.com/AskPlayStation/status/1094729807089283073,@NuradinAbdinas1 Very sorry for the delay. We have sent you a DM with more details,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,892062,1394809,3085,@NuradinAbdinas1 Very sorry for the delay. We have sent you a DM with more details,Reply,,
1095320990370988032,2019/02/12,http://twitter.com/AskPS_UK/status/1095320990370988032,"@AustinfmFm Hello, I'm sorry to hear that! Do you have a reference number of your case? Don't send it in a tweet, just let us know if you have it. ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,387132,132443,24,"@AustinfmFm Hello, I'm sorry to hear that! Do you have a reference number of your case? Don't send it in a tweet, just let us know if you have it. ^MM",Reply,,
1095183725195919361,2019/02/11,http://twitter.com/JTrnvp/status/1095183725195919361,"""PlayStation can't turn on CAN'T compete with Xbox even it comes to the cloud"" Me: PlayStation online services including PlayStation now and PlayStation plus make more money than the whole Xbox division combined.",@JTrnvp,Real Nerd Variety Podcast,United States of America,Georgia,Atlanta,Neutral,Neutral,Twitter,,65264,368,573,"""PlayStation can't turn on CAN'T compete with Xbox even it comes to the cloud""

Me: PlayStation online services including PlayStation now and PlayStation plus make more money than the whole Xbox division combined.",Tweet,,
1092957222676525056,2019/02/05,http://twitter.com/AskPlayStation/status/1092957222676525056,@wxvychrisss Thank you for contact us. If you cannot access to the console there is no way to backup the saves.,@AskPlayStation,Ask PlayStation,,,,Negative,Joy,Twitter,,890057,1394170,3084,@wxvychrisss Thank you for contact us. If you cannot access to the console there is no way to backup the saves.,Reply,,
1093418003184652288,2019/02/07,http://twitter.com/AskPlayStation/status/1093418003184652288,@JerryMaguire115 We are glad to clarify. More info about banned accounts and our TOS can be found here: https://t.co/YFJ2ZgLlo6 Specific details of why your account got banned should be shared in an email. Please check the Junk/ Spam folders.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,890555,1394033,3086,@JerryMaguire115 We are glad to clarify. More info about banned accounts and our TOS can be found here: https://t.co/YFJ2ZgLlo6 Specific details of why your account got banned should be shared in an email. Please check the Junk/ Spam folders.,Reply,,
1094960281661460480,2019/02/11,http://twitter.com/AskPS_UK/status/1094960281661460480,"@ImagemakerUK Hi there, sorry to hear it's still not in, however this is something best discussed with the publishers - please check with them to see what's going on. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Sadness,Twitter,,386840,132417,24,"@ImagemakerUK Hi there, sorry to hear it's still not in, however this is something best discussed with the publishers - please check with them to see what's going on. ^NL",Tweet,,
1094961265724850176,2019/02/11,http://twitter.com/PlayStation/status/1094961265724850176,You're invited. https://t.co/BXi3a2WS49 (RSVP Code: daysgone) https://t.co/TqiYQ33KUs,@PlayStation,PlayStation,United States of America,California,,Neutral,Neutral,Twitter,,29269,16056994,756,"You're invited.

https://t.co/BXi3a2WS49 (RSVP Code: daysgone) https://t.co/TqiYQ33KUs",Tweet,,
1092830314148319232,2019/02/05,http://twitter.com/AskPS_UK/status/1092830314148319232,"@usman12100 Sorry to hear that, Please can you go through the following link and follow the steps provided: https://t.co/5icg9ywSJG. Thanks, ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,384941,132104,24,"@usman12100 Sorry to hear that, Please can you go through the following link and follow the steps provided: https://t.co/5icg9ywSJG. Thanks, ^NJ",Reply,,
1095190505179308032,2019/02/12,http://twitter.com/AskPlayStation/status/1095190505179308032,@OscarAr52270365 We are glad to assist. We sent you a DM.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,892595,1394899,3085,@OscarAr52270365 We are glad to assist. We sent you a DM.,Reply,,
1095253797369270272,2019/02/12,http://twitter.com/PlayStationUK/status/1095253797369270272,"@cow1200 Hello, have you spoken to @AskPS_UK? If not, they can help.",@PlayStationUK,PlayStation UK,,,,Neutral,Unclassified,Twitter,,21165,660956,194,"@cow1200 Hello, have you spoken to @AskPS_UK? If not, they can help.",Reply,,
1094238913814847488,2019/02/09,http://twitter.com/AskPS_UK/status/1094238913814847488,"@DeclanBrY A USB stick is necessary to complete what it is asking. You can try using Option 3 in Safe Mode to update via the internet, but it may not succeed due to any problems in the system software. Guide here: https://t.co/vecpA6wnaQ ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,386044,132191,24,"@DeclanBrY A USB stick is necessary to complete what it is asking. You can try using Option 3 in Safe Mode to update via the internet, but it may not succeed due to any problems in the system software. Guide here: https://t.co/vecpA6wnaQ ^DB",Reply,,
1095138442181312512,2019/02/11,http://twitter.com/HardbodyH/status/1095138442181312512,"I love PlayStation now, but this shit is definitely not worth $20 a month😂at least not for me",@HardbodyH,Shadow the Edgehog,,,,Positive,Anger,Twitter,,15463,399,264,"I love PlayStation now, but this shit is definitely not worth $20 a month😂at least not for me",Tweet,,
1092454863450058754,2019/02/04,http://twitter.com/AskPS_UK/status/1092454863450058754,"@GTengx Okay, to clarify, did you proceed with the chat and spoke to an agent? If you haven't, we cannot complete the process over Twitter, but you can complete it here: https://t.co/mgKcs4BNgm. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,384583,132023,23,"@GTengx Okay, to clarify, did you proceed with the chat and spoke to an agent? If you haven't, we cannot complete the process over Twitter, but you can complete it here: https://t.co/mgKcs4BNgm. ^GA",Reply,,
1092308374807633920,2019/02/04,http://twitter.com/AskPlayStation/status/1092308374807633920,@salamischnitzel Hi there! Please try creating the PSN account following these steps: https://t.co/Qft4qvwUNU,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,889376,1394146,3084,@salamischnitzel Hi there! Please try creating the PSN account following these steps: https://t.co/Qft4qvwUNU,Reply,,
1095449866283769861,2019/02/12,http://twitter.com/AskPS_UK/status/1095449866283769861,@CrimesLauren You'd need to contact our support team tomorrow. All further instructions can be found here - https://t.co/ffcqVaTjoW. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,387295,132481,24,@CrimesLauren You'd need to contact our support team tomorrow. All further instructions can be found here - https://t.co/ffcqVaTjoW. ^DK,Reply,,
1094895333417644032,2019/02/11,http://twitter.com/AskPS_UK/status/1094895333417644032,@LupinoWolf In this case you can check with your preferred online retailers for US digital voucher codes as any other type won't be redeemable on the account. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,386764,132410,24,@LupinoWolf In this case you can check with your preferred online retailers for US digital voucher codes as any other type won't be redeemable on the account. ^NL,Reply,,
1095510342753574912,2019/02/12,http://twitter.com/AskPlayStation/status/1095510342753574912,"@ConorRedmond123 Not a problem. Please follow us and let us know once you do, so we can send you a Direct Message. Thank you.",@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,892884,1395005,3085,"@ConorRedmond123 Not a problem. Please follow us and let us know once you do, so we can send you a Direct Message. Thank you.",Reply,,
1092841518182924297,2019/02/05,http://twitter.com/dynamitimaka/status/1092841518182924297,Sony on controller requirements for PlayStation Now https://t.co/sbuAHy6ysG,@dynamitimaka,Dynamiti Maker,United States of America,Indiana,Indianapolis,Neutral,Neutral,Twitter,,600,8,61,"Sony on controller requirements for PlayStation Now
https://t.co/sbuAHy6ysG",Tweet,,
1092419349514780672,2019/02/04,http://twitter.com/AskPS_UK/status/1092419349514780672,"@BrandonnnFTW Hello, I'm afraid we can't take these requests through Twitter, as we are account & tech support. If it's something you'd like you should post it in our forum linked below as the relevant teams will see it: https://t.co/WjqTPfuMTg ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,384526,132016,23,"@BrandonnnFTW Hello, I'm afraid we can't take these requests through Twitter, as we are account & tech support. If it's something you'd like you should post it in our forum linked below as the relevant teams will see it: https://t.co/WjqTPfuMTg ^MM",Reply,,
1094551573475282944,2019/02/10,http://twitter.com/AskPS_UK/status/1094551573475282944,"@SteveTa77843056 Is the system giving you any error when you try to access Safe Mode? To access Safe Mode you need to turn off the console. Once the system is completely off, hold the power button until you hear a second beep. ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,386339,132334,24,"@SteveTa77843056 Is the system giving you any error when you try to access Safe Mode? To access Safe Mode you need to turn off the console. Once the system is completely off, hold the power button until you hear a second beep. ^MM",Reply,,
1093590884267057155,2019/02/07,http://twitter.com/AskPS_UK/status/1093590884267057155,@Viking_Wayne84 Hi! Can you please check your Transaction History with the info located here https://t.co/rTUEr01VDL to make sure it has gone through correctly. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,385624,132131,24,@Viking_Wayne84 Hi! Can you please check your Transaction History with the info located here https://t.co/rTUEr01VDL to make sure it has gone through correctly. ^DK,Reply,,
1093936179840454656,2019/02/08,http://twitter.com/AskPlayStation/status/1093936179840454656,"@Em14567001 Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once you do! Thanks.",@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,891070,1393754,3086,"@Em14567001 Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once you do! Thanks.",Reply,,
1095417641416753154,2019/02/12,http://twitter.com/AskPlayStation/status/1095417641416753154,"@DanielColdwell3 Hi Daniel. Please go to the following article about changing the password: https://t.co/V5bCXrkqA1 In the question showed, select ""No"" and follow the steps available.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,892716,1394953,3085,"@DanielColdwell3 Hi Daniel. Please go to the following article about changing the password: https://t.co/V5bCXrkqA1
In the question showed, select ""No"" and follow the steps available.",Reply,,
1093628868672532480,2019/02/07,http://twitter.com/AskPlayStation/status/1093628868672532480,"@DaneKjolsen Sure thing! If you run into any more questions, feel free to update us and we'll be happy to assist you further.",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,890718,1393958,3086,"@DaneKjolsen Sure thing! If you run into any more questions, feel free to update us and we'll be happy to assist you further.",Reply,,
1093637495777095686,2019/02/07,http://twitter.com/AskPlayStation/status/1093637495777095686,"@lilbee314 Thanks for reaching out. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat .",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,890739,1393960,3086,"@lilbee314 Thanks for reaching out. For refund info, please check the following link: https://t.co/MInrgZSl48 On the right hand side you will see the titles Related Articles, More Self Help and Contact Us. Below Contact Us select Chat .",Reply,,
1094998177344905217,2019/02/11,http://twitter.com/PlayStationEU/status/1094998177344905217,Take your seat this Wednesday. #DaysGone https://t.co/ilsSfk6QIn,@PlayStationEU,PlayStation Europe,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,24418,930381,922,"Take your seat this Wednesday.

#DaysGone https://t.co/ilsSfk6QIn",Tweet,,
1092984799180992514,2019/02/05,http://twitter.com/RalphieBands/status/1092984799180992514,@NintenGOD_ I tried to stream from PSnow and that shit lahhed to bad but I really wanna get the trilogy. Sly games are fun. I really like the story and characters.,@RalphieBands,Ralphie Bands |GGG|,,,,Negative,Anger,Twitter,,8948,120,272,@NintenGOD_ I tried to stream from PSnow and that shit lahhed to bad but I really wanna get the trilogy. Sly games are fun. I really like the story and characters.,Reply,,
1094209617142444037,2019/02/09,http://twitter.com/AskPS_UK/status/1094209617142444037,"@fossil45974771 Hello! I'm afraid it appears the Anthem demo is now unavailable, as it could only be accessed during specific periods, which have now passed. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,386017,132184,24,"@fossil45974771 Hello! I'm afraid it appears the Anthem demo is now unavailable, as it could only be accessed during specific periods, which have now passed. ^DB",Reply,,
1094361293019119616,2019/02/09,http://twitter.com/AskPlayStation/status/1094361293019119616,@Miss_Minogue Glad to help. What is the exact error message or error code that you see?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,891589,1393969,3086,@Miss_Minogue Glad to help. What is the exact error message or error code that you see?,Reply,,
1092550801216671744,2019/02/04,http://twitter.com/AskPlayStation/status/1092550801216671744,@FourEightt We are here to help! Please reach out @AskPS_UK for further assistance.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,889628,1394118,3084,@FourEightt We are here to help! Please reach out @AskPS_UK for further assistance.,Reply,,
1093147233548156929,2019/02/06,http://twitter.com/AlvProdz/status/1093147233548156929,Me han dado Beta para probar PlayStation Now :),@AlvProdz,Álvaro Prodz,Spain,Madrid,Madrid,Positive,Neutral,Twitter,M,78020,1486,545,Me han dado Beta para probar PlayStation Now :),Tweet,,
1095042364488470528,2019/02/11,http://twitter.com/AskPlayStation/status/1095042364488470528,@CataclysmGames We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,892407,1394866,3085,@CataclysmGames We have sent you a Direct Message via Twitter with further instructions.,Reply,,
1094022014392782849,2019/02/08,http://twitter.com/AskPlayStation/status/1094022014392782849,"@WatcherFPS Hi Luis. Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once you do! Thanks.",@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,891211,1393789,3086,"@WatcherFPS Hi Luis. Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once you do! Thanks.",Reply,,
1093227561075785730,2019/02/06,http://twitter.com/AskPS_UK/status/1093227561075785730,"@Meilut1s You will still have to follow the procedure under ""Having problems changing Sign-in ID?"" on the provided FAQ, as you can't get assistance changing it any other way. Please call us using the information on that page and you'll be able to get help. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,385329,132135,24,"@Meilut1s You will still have to follow the procedure under ""Having problems changing Sign-in ID?"" on the provided FAQ, as you can't get assistance changing it any other way. Please call us using the information on that page and you'll be able to get help. ^DB",Reply,,
1094121587182370816,2019/02/09,http://twitter.com/AskPlayStation/status/1094121587182370816,@ThyLilBrownie Glad to assist. Please let us know the error you are getting.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,891361,1393814,3086,@ThyLilBrownie Glad to assist. Please let us know the error you are getting.,Reply,,
1093829162064928768,2019/02/08,http://twitter.com/AskPS_UK/status/1093829162064928768,"@OneScaleyBoy In this situation, please read beneath ""Don't have your verification information?"" on the FAQ for contact information to sort this out: https://t.co/ffcqVaTjoW ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,385758,132127,24,"@OneScaleyBoy In this situation, please read beneath ""Don't have your verification information?"" on the FAQ for contact information to sort this out: https://t.co/ffcqVaTjoW ^DB",Reply,,
1095528498754666496,2019/02/12,http://twitter.com/AskPlayStation/status/1095528498754666496,@ddddf90831176 Hi there! Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,892896,1394998,3085,@ddddf90831176 Hi there! Please check your DM's for more instructions.,Reply,,
1092995479103827969,2019/02/05,http://twitter.com/AskPlayStation/status/1092995479103827969,@AngeloSalomone7 Sorry to hear that. Please check your Direct Message for further assistance.,@AskPlayStation,Ask PlayStation,,,,Neutral,Sadness,Twitter,,890110,1394171,3083,@AngeloSalomone7 Sorry to hear that. Please check your Direct Message for further assistance.,Reply,,
1094272022627188741,2019/02/09,http://twitter.com/AskPlayStation/status/1094272022627188741,@HeribertoRQ Sorry to hear that! Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Sadness,Twitter,,891423,1393900,3086,@HeribertoRQ Sorry to hear that! Please check your DM's for more instructions.,Reply,,
1093595906992234501,2019/02/07,http://twitter.com/AskPlayStation/status/1093595906992234501,"@Realseanyt1 Yes, you can use the USB cable that you use to charge the controller to plug it into the PS4.",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,890661,1393972,3086,"@Realseanyt1 Yes, you can use the USB cable that you use to charge the controller to plug it into the PS4.",Reply,,
1093585822685622272,2019/02/07,http://twitter.com/playstation3xxx/status/1093585822685622272,"PlayStation Now Gets 10 New Games This Month, Including Metro, Battlefield, and Metal Gear ... https://t.co/NCzYecF26h",@playstation3xxx,Playstation3Games,,,,Neutral,Neutral,Twitter,,192562,395,236,"PlayStation Now Gets 10 New Games This Month, Including Metro, Battlefield, and Metal Gear ... https://t.co/NCzYecF26h",Tweet,,
1095050859044589569,2019/02/11,http://twitter.com/AskPlayStation/status/1095050859044589569,@DevinCarr95 Glad to help. Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,892413,1394868,3085,@DevinCarr95 Glad to help. Please follow us via Twitter and let us know the region of your PSN account so we can send you a Direct Message with further instructions. Thanks!,Reply,,
1093612105285189632,2019/02/07,http://twitter.com/AskPS_UK/status/1093612105285189632,@neily1985 Can you test your internet connection that the PlayStation is receiving and send us an image of the resulting page? ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,385667,132141,24,@neily1985 Can you test your internet connection that the PlayStation is receiving and send us an image of the resulting page? ^DK,Reply,,
1095104521695645697,2019/02/11,http://twitter.com/AskPlayStation/status/1095104521695645697,@Aidygee Sorry to hear that! For further assistance with your case please reach out @AskPS_UK,@AskPlayStation,Ask PlayStation,,,,Neutral,Sadness,Twitter,,892487,1394883,3085,@Aidygee Sorry to hear that! For further assistance with your case please reach out @AskPS_UK,Reply,,
1094135135958720514,2019/02/09,http://twitter.com/AskPlayStation/status/1094135135958720514,@Josiah17075605 You are welcome.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,891368,1393811,3086,@Josiah17075605 You are welcome.,Reply,,
1093219206601105408,2019/02/06,http://twitter.com/AskPlayStation/status/1093219206601105408,"@Amine75003527 In this case the anti-virus software on your computer may be blocking the communication between your PS4 and your computer. Try disabling the firewall settings on your antivirus software, or adding Remote Play application to the firewall program exceptions https://t.co/mYtOI3EB7W",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,890266,1394029,3084,"@Amine75003527 In this case the anti-virus software on your computer may be blocking the communication between your PS4 and your computer. Try disabling the firewall settings on your antivirus software, or adding Remote Play application to the firewall program exceptions https://t.co/mYtOI3EB7W",Reply,,
1093936230566424576,2019/02/08,http://twitter.com/AskPS_UK/status/1093936230566424576,@Jp89809526 Hi! What issue are you having? ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,385845,132132,24,@Jp89809526 Hi! What issue are you having? ^DK,Reply,,
1095102805361246208,2019/02/11,http://twitter.com/AskPlayStation/status/1095102805361246208,@richierich23456 We are glad to assist. Let us know if you're getting any error codes or messages when trying to get the content. Thank you in advanced.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,892483,1394883,3085,@richierich23456 We are glad to assist. Let us know if you're getting any error codes or messages when trying to get the content. Thank you in advanced.,Reply,,
1093874762894446593,2019/02/08,http://twitter.com/AskPlayStation/status/1093874762894446593,@kofi1509 We have sent you a direct message via Twitter with further instructions for this problem.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,890991,1393740,3086,@kofi1509 We have sent you a direct message via Twitter with further instructions for this problem.,Reply,,
1092527733211574272,2019/02/04,http://twitter.com/thedoctorman22/status/1092527733211574272,Guys I'm considering to do a PlayStation now subscription but I'm not quite sure on what to do I just want to play arkham origins again https://t.co/EyoQ4hwGo3,@thedoctorman22,The Spider-man,,,,Negative,Neutral,Twitter,,202,129,159,Guys I'm considering to do a PlayStation now subscription but I'm not quite sure on what to do I just want to play arkham origins again https://t.co/EyoQ4hwGo3,Tweet,,
1094274494552817665,2019/02/09,http://twitter.com/AskPS_UK/status/1094274494552817665,@Jamie20407540 Sadly your warranty will only be valid in the US and as such we are unable to offer a replacement or repair ourselves. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,386119,132196,24,@Jamie20407540 Sadly your warranty will only be valid in the US and as such we are unable to offer a replacement or repair ourselves. ^DK,Reply,,
1093226345818189824,2019/02/06,http://twitter.com/AskPS_UK/status/1093226345818189824,"@kanokano123 Hi there, sorry to hear that! Have you tried our Fix & Connect tool: https://t.co/a2Gdce9Pb9? Let us know how you get on. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,385325,132135,24,"@kanokano123 Hi there, sorry to hear that! Have you tried our Fix & Connect tool: https://t.co/a2Gdce9Pb9? Let us know how you get on. ^GA",Reply,,
