GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
991738994332495872,5/2/2018,http://twitter.com/Sony/status/991738994332495872,@LucindaLunacy @nbc Same.,@Sony,Sony,United States of America,New York,New York,Neutral,Unclassified,Twitter,,22240,4247520,1629,@LucindaLunacy @nbc Same.,Reply,,
992920648119914496,5/5/2018,http://twitter.com/AskPlayStation/status/992920648119914496,"@La_muerte_105x Hello Andrew! For assistance please follow us and send us a Direct Message, we look forward to your reply.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,787656,1337060,3185,"@La_muerte_105x Hello Andrew! For assistance please follow us and send us a Direct Message, we look forward to your reply.",Reply,,
993009893182500864,5/6/2018,http://twitter.com/AskPlayStation/status/993009893182500864,@Hindu23 Let's try via Safe mode. Steps in this link: https://t.co/4JwfcOTtM2,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,787757,1337066,3185,@Hindu23 Let's try via Safe mode. Steps in this link: https://t.co/4JwfcOTtM2,Reply,,
991702866137157635,5/2/2018,http://twitter.com/ItsDrDEagle/status/991702866137157635,PlayStation Now Adds PS2 Games This Month https://t.co/Kgykmm0vWL - Brian Barnett #retweet IGN,@ItsDrDEagle,Dorian Kovačević,Croatia,,,Neutral,Neutral,Twitter,M,18711,173,98,PlayStation Now Adds PS2 Games This Month https://t.co/Kgykmm0vWL - Brian Barnett #retweet IGN,Tweet,,
992809219484258311,5/5/2018,http://twitter.com/AskPS_UK/status/992809219484258311,@jameshpdoyle Hi! What did you purchase? ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,267940,101414,25,@jameshpdoyle Hi! What did you purchase? ^DK,Reply,,
991673898071674882,5/2/2018,http://twitter.com/AskPS_UK/status/991673898071674882,"@Samh980 Hello, this will be dependent on individual retailers and you will need to contact them in regards to the next batch of consoles arriving. We are technical and PSN account support and are not able to assist with this. Thanks ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,267005,101218,25,"@Samh980 Hello, this will be dependent on individual retailers and you will need to contact them in regards to the next batch of consoles arriving. We are technical and PSN account support and are not able to assist with this. Thanks ^NJ",Reply,,
993230161456848897,5/6/2018,http://twitter.com/AskPlayStation/status/993230161456848897,"@JoeQuoma Here to help! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,787956,1337109,3185,"@JoeQuoma Here to help! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
990989880175054854,4/30/2018,http://twitter.com/AskPlayStation/status/990989880175054854,"@Hussain78222738 Hello, glad to assist you! Please check your direct messages for further information.",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,785795,1336670,3182,"@Hussain78222738 Hello, glad to assist you! Please check your direct messages for further information.",Reply,,
992809081600729093,5/5/2018,http://twitter.com/AskPS_UK/status/992809081600729093,@Brandon46504529 If the console is older than 12 months this will incur a charge of £125. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,267939,101414,25,@Brandon46504529 If the console is older than 12 months this will incur a charge of £125. ^DK,Reply,,
992091499318804483,5/3/2018,http://twitter.com/AskPS_UK/status/992091499318804483,@gGoghriskunin Can you check your junk or spam emails to see if you have received any emails at all with Netflix codes in them? ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,267339,101298,25,@gGoghriskunin Can you check your junk or spam emails to see if you have received any emails at all with Netflix codes in them? ^DK,Reply,,
991654618215088128,5/2/2018,http://twitter.com/AskPS_UK/status/991654618215088128,"@_Nr44 Hello! If you've forgotten your password, and can't reset it, I'll need to send you a direct message to help. Please follow us on Twitter, let us know and I'll send you a DM to help. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,266983,101212,25,"@_Nr44 Hello! If you've forgotten your password, and can't reset it, I'll need to send you a direct message to help. Please follow us on Twitter, let us know and I'll send you a DM to help. ^DB",Reply,,
991076376156532736,4/30/2018,http://twitter.com/AskPlayStation/status/991076376156532736,"@TacticalBACONX1 Sorry to hear that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,785954,1336706,3182,"@TacticalBACONX1 Sorry to hear that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
990634756231528449,4/29/2018,http://twitter.com/AskPS_UK/status/990634756231528449,"@SempleMichelle You will need your son present to answer security questions for his account, and then our agent will handle the rest with yourself. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,265924,101009,25,"@SempleMichelle You will need your son present to answer security questions for his account, and then our agent will handle the rest with yourself. ^DB",Reply,,
990977845617942536,4/30/2018,http://twitter.com/AskPS_UK/status/990977845617942536,"@CameranSelby Is your PSN account brand new, or has it been in use for a while? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,266237,101096,25,"@CameranSelby Is your PSN account brand new, or has it been in use for a while? ^NL",Reply,,
991669929341530112,5/2/2018,http://twitter.com/AskPlayStation/status/991669929341530112,"@hemorex54 In that case, re access the link provided: https://t.co/TN5Botyji3 Scroll all the way to the bottom of the article and below "" Find More Support"" select the first contact option for assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,786456,1336893,3183,"@hemorex54 In that case, re access the link provided: https://t.co/TN5Botyji3 Scroll all the way to the bottom of the article and below "" Find More Support"" select the first contact option for assistance.",Reply,,
991418097767714817,5/1/2018,http://twitter.com/AskPS_UK/status/991418097767714817,@Rockster08 Yes but if a voucher is redeemed only the voucher will be honoured. In order to receive the 15 months it must be done via that link and that link alone. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,266856,101205,25,@Rockster08 Yes but if a voucher is redeemed only the voucher will be honoured. In order to receive the 15 months it must be done via that link and that link alone. ^DK,Reply,,
990941699349385216,4/30/2018,http://twitter.com/AskPlayStation/status/990941699349385216,@xverion_ Do you receive the emails with the confirmation of the purchase?,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,785746,1336619,3182,@xverion_ Do you receive the emails with the confirmation of the purchase?,Reply,,
990921125268992001,4/30/2018,http://twitter.com/AskPS_UK/status/990921125268992001,@N007HU5541N I'm afraid I can't reverse the refund. I'll DM you to continue troubleshooting. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,266164,101071,25,@N007HU5541N I'm afraid I can't reverse the refund. I'll DM you to continue troubleshooting. ^DB,Reply,,
991945945431633920,5/3/2018,http://twitter.com/ianmbunde/status/991945945431633920,PlayStation Now adds select PS2 Games https://t.co/eZjgCqkDwv,@ianmbunde,Solange Mbunde,Turkey,,,Neutral,Neutral,Twitter,F,120394,5302,923,PlayStation Now adds select PS2 Games https://t.co/eZjgCqkDwv,Tweet,,
992861178757042176,5/5/2018,http://twitter.com/AskPlayStation/status/992861178757042176,@kody_henry_EOAE Please start your console in safe mode and choose option 2 Change Resolution: https://t.co/OOaq76kzAA,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,787571,1337043,3185,@kody_henry_EOAE Please start your console in safe mode and choose option 2 Change Resolution: https://t.co/OOaq76kzAA,Reply,,
992917658315173889,5/5/2018,http://twitter.com/AskPlayStation/status/992917658315173889,@mohammad__jaff Hello Mohammad. Let's look into that. Review the next link to reset your password: https://t.co/Le0g5MyEkr Answer the on-screen questions and you will see the contact options available for your case.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,787651,1337053,3185,@mohammad__jaff Hello Mohammad. Let's look into that. Review the next link to reset your password: https://t.co/Le0g5MyEkr Answer the on-screen questions and you will see the contact options available for your case.,Reply,,
992729771388952578,5/5/2018,http://twitter.com/AskPS_UK/status/992729771388952578,@Baxter300 Hi there! I'm going to send you a direct message. Please follow us if you haven't already so I can do this. Thank you! ^MB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,267829,101395,25,@Baxter300  Hi there! I'm going to send you a direct message. Please follow us if you haven't already so I can do this. Thank you! ^MB,Reply,,
992632677302980608,5/5/2018,http://twitter.com/AskPlayStation/status/992632677302980608,"@ashley68718049 We are glad to help you with that Ashley. Check out our article about ""Troubleshooting Voucher Code and PlayStation Network Card Issues"": https://t.co/TX6uWonWz2",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,787454,1336938,3184,"@ashley68718049 We are glad to help you with that Ashley. Check out our article about ""Troubleshooting Voucher Code and PlayStation Network Card Issues"":
https://t.co/TX6uWonWz2",Reply,,
992739682063736832,5/5/2018,http://twitter.com/AskPS_UK/status/992739682063736832,@Curitss HI there! What happens when you try to redeem this code? ^MB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,267847,101404,25,@Curitss HI there! What happens when you try to redeem this code? ^MB,Reply,,
991935728899719168,5/3/2018,http://twitter.com/AskPlayStation/status/991935728899719168,"@LeVeloEire Here to assist! Please log into your account on the mobile App or in our web site using a PC, turn all your privacy settings to ""no one"", try to sign in again using the console.",@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,786789,1336996,3184,"@LeVeloEire Here to assist! Please log into your account on the mobile App or in our web site using a PC, turn all your privacy settings to ""no one"", try to sign in again using the console.",Reply,,
992253744988344321,5/4/2018,http://twitter.com/AskPlayStation/status/992253744988344321,"@CarsonRohrich Hello Carson! Glad to assist. For refund info, please check the following link: https://t.co/MInrgZAJFy",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,787019,1336991,3184,"@CarsonRohrich Hello Carson! Glad to assist. For refund info, please check the following link: https://t.co/MInrgZAJFy",Reply,,
993018875221561344,5/6/2018,http://twitter.com/AskPlayStation/status/993018875221561344,"@SectionArmy That's not good! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,787763,1337070,3185,"@SectionArmy That's not good! For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
991008676407316480,4/30/2018,http://twitter.com/AskPS_UK/status/991008676407316480,@rezsepehr96 Can you give me a full list of things you've tried so far? ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,266304,101108,25,@rezsepehr96 Can you give me a full list of things you've tried so far? ^NL,Reply,,
991778414196641797,5/2/2018,http://twitter.com/AskPlayStation/status/991778414196641797,@AlopexSSBM Sorry for the delay! Are you still having the issue?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,786572,1336940,3183,@AlopexSSBM Sorry for the delay! Are you still having the issue?,Reply,,
990461309652267008,4/29/2018,http://twitter.com/AskPlayStation/status/990461309652267008,@Daltongray29 We are glad to help. Please provide us with more information about any error codes or messages. So we can assist you better.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,785466,1336503,3183,@Daltongray29 We are glad to help. Please provide us with more information about any error codes or messages. So we can assist you better.,Reply,,
991074854668468224,4/30/2018,http://twitter.com/AskPlayStation/status/991074854668468224,@hemorex54 Here to help Please start your PS4 in safe mode and select Update System Software: https://t.co/OOaq76kzAA select update via USB Try formatting a USB to exFAT or to FAT32 and reinstall the update following the steps on the next link: https://t.co/RhaVd8jm8i,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,785945,1336709,3182,@hemorex54 Here to help Please start your PS4 in safe mode and select Update System Software: https://t.co/OOaq76kzAA select update via USB Try formatting a USB to exFAT or to FAT32 and reinstall the update following the steps on the next link: https://t.co/RhaVd8jm8i,Reply,,
992486037644603395,5/4/2018,http://twitter.com/AskPlayStation/status/992486037644603395,"@strangebride Please go to the next article: https://t.co/7atHEqJw8n Scroll down all the way to the bottom, below ""Find More Support"" and select the first contact option for further assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,787227,1336935,3184,"@strangebride Please go to the next article: https://t.co/7atHEqJw8n Scroll down all the way to the bottom, below ""Find More Support"" and select the first contact option for further assistance.",Reply,,
993169024044453889,5/6/2018,http://twitter.com/AskPlayStation/status/993169024044453889,"@drunkful Please try to access from our Country selector here: https://t.co/PCfk4Oj3vm Choose your country, go to the ""Get help"", type your question, open the article related to the issue that you are experiencing and scroll down to ""Find More Support"".",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,787840,1337077,3185,"@drunkful Please try to access from our Country selector here: https://t.co/PCfk4Oj3vm Choose your country, go to the ""Get help"", type your question, open the article related to the issue that you are experiencing and scroll down to ""Find More Support"".",Reply,,
992879186581839872,5/5/2018,http://twitter.com/AskPS_UK/status/992879186581839872,@DeanoSchofield Alright! Can you let me know: 1. the country/region of your account; 2. the CUSA code of your disc. You can locate it on the disc case's spine. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,268061,101449,25,"@DeanoSchofield Alright! Can you let me know: 
1. the country/region of your account;
2. the CUSA code of your disc. You can locate it on the disc case's spine. ^NL",Reply,,
990554619939082240,4/29/2018,http://twitter.com/AskPS_UK/status/990554619939082240,"@AaRobzz Hi, sorry to hear your disc isn't working anymore. Unfortunately this won't be possible. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,265647,100983,25,"@AaRobzz Hi, sorry to hear your disc isn't working anymore. Unfortunately this won't be possible. ^NL",Reply,,
990988545287442433,4/30/2018,http://twitter.com/AskPS_UK/status/990988545287442433,"@HusainRashid5 Have you checked with your phone provider to see if they put any limits on you paying via phone? We don't manage any of this for mobile payments, so I'm afraid you'll need to speak to them. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,266262,101102,25,"@HusainRashid5 Have you checked with your phone provider to see if they put any limits on you paying via phone? We don't manage any of this for mobile payments, so I'm afraid you'll need to speak to them. ^DB",Reply,,
990787384034938885,4/29/2018,http://twitter.com/AskPlayStation/status/990787384034938885,"@Simphiw04251064 Here to assist! Please follow the steps below: Format an USB to ExFAT: https://t.co/7gauTWlhMY Download the system update to the USB and install it, from this link: https://t.co/RhaVd8jm8i Click on the ""Download Update"" blue button, go to ""Update using a computer"".",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,785709,1336625,3182,"@Simphiw04251064 Here to assist! Please follow the steps below: 
Format an USB to ExFAT: https://t.co/7gauTWlhMY 
Download the system update to the USB and install it, from this link: https://t.co/RhaVd8jm8i 
Click on the ""Download Update"" blue button, go to ""Update using a computer"".",Reply,,
991976551997636611,5/3/2018,http://twitter.com/AskPS_UK/status/991976551997636611,"@ellthefox OK, I'll need to send you a DM to provide further assistance. Please check your direct messages. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,267232,101267,25,"@ellthefox OK, I'll need to send you a DM to provide further assistance. Please check your direct messages. ^DB",Reply,,
992837924268978176,5/5/2018,http://twitter.com/AskPS_UK/status/992837924268978176,@hazylazylazer It has not been discontinued. The device itself may be out of stock in certain stores currently. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,267981,101427,25,@hazylazylazer It has not been discontinued. The device itself may be out of stock in certain stores currently. ^DK,Reply,,
992152847969120256,5/3/2018,http://twitter.com/PlayStation/status/992152847969120256,Collect the mysterious Hop Rocks scattered around the map in Fortnite Season 4 to put a little extra spring in your step. Now live! https://t.co/oQzorUYwnY https://t.co/vqi9NEaCDu,@PlayStation,PlayStation,United States of America,California,,Neutral,Neutral,Twitter,,26702,15575355,804,Collect the mysterious Hop Rocks scattered around the map in Fortnite Season 4 to put a little extra spring in your step. Now live! https://t.co/oQzorUYwnY https://t.co/vqi9NEaCDu,Tweet,,
993049270474432512,5/6/2018,http://twitter.com/AskPS_UK/status/993049270474432512,@H4REY Hi there! Sorry to hear this. What happens when he tried to power on the console? ^MB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,268084,101477,25,@H4REY Hi there! Sorry to hear this. What happens when he tried to power on the console? ^MB,Reply,,
993129333266018305,5/6/2018,http://twitter.com/AskPlayStation/status/993129333266018305,"@TMeinero For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,787784,1337058,3185,"@TMeinero For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
990996236332396550,4/30/2018,http://twitter.com/AskPlayStation/status/990996236332396550,"@JordanL019 Sorry to hear that. In that case, access the link provided: https://t.co/2CpHxuUKRB Scroll all the way to the bottom of the article and below "" Find More Support"" select the first contact option for assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,785804,1336673,3182,"@JordanL019 Sorry to hear that. In that case, access the link provided: https://t.co/2CpHxuUKRB Scroll all the way to the bottom of the article and below "" Find More Support"" select the first contact option for assistance.",Reply,,
990941766265245696,4/30/2018,http://twitter.com/AskPlayStation/status/990941766265245696,@jackssneakrrs Please make sure that the region of the code matches the region of the PSN account for the code to work. Check out the next article for problems redeeming a voucher code: https://t.co/qAI3lL6Rck,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,785747,1336619,3182,@jackssneakrrs Please make sure that the region of the code matches the region of the PSN account for the code to work. Check out the next article for problems redeeming a voucher code: https://t.co/qAI3lL6Rck,Reply,,
992651969163595776,5/5/2018,http://twitter.com/AskPlayStation/status/992651969163595776,@N3kkyCZ Hi Roman. Glad to help! For further assistance with our Dualshock 4 please try these troubleshooting steps: https://t.co/NEyEZL7irb,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,787459,1336944,3184,@N3kkyCZ Hi Roman. Glad to help! For further assistance with our Dualshock 4 please try these troubleshooting steps: https://t.co/NEyEZL7irb,Reply,,
991572672101404672,5/2/2018,http://twitter.com/AskPlayStation/status/991572672101404672,@DATBOIIIIIOSWU We are glad to clarify. You may check on the status of the PSN here: https://t.co/neMyht1XzI Please access this link https://t.co/cUXuBEew8d and choose the option that better describes the issue that you are experiencing.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,786449,1336857,3183,@DATBOIIIIIOSWU We are glad to clarify. You may check on the status of the PSN here: https://t.co/neMyht1XzI Please access this link https://t.co/cUXuBEew8d and choose the option that better describes the issue that you are experiencing.,Reply,,
991275608134094853,5/1/2018,http://twitter.com/AskPS_UK/status/991275608134094853,@ClaudiuKlaus7 Hello! Have you checked the balance of the paysafecard to see if it has been deducted from? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,266543,101153,25,@ClaudiuKlaus7 Hello! Have you checked the balance of the paysafecard to see if it has been deducted from? ^DB,Reply,,
992476046170755072,5/4/2018,http://twitter.com/AskPS_UK/status/992476046170755072,"@Kristapor Okay. There should be no regional clash between the disc and your account, so try and restore your licenses. You can do that by going into [Settings] > [Account Management] > [Restore Licenses]. Restart the console and try again. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,267670,101360,25,"@Kristapor Okay. There should be no regional clash between the disc and your account, so try and restore your licenses. You can do that by going into [Settings] > [Account Management] > [Restore Licenses]. Restart the console and try again. ^NL",Reply,,
990976056495628289,4/30/2018,http://twitter.com/AskPS_UK/status/990976056495628289,"@EOutt20 Hi, sorry to hear that! What leads you to believe your account was compromised? Have you received an email stating your Sign-in ID has been changed? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Sadness,Twitter,,266235,101093,25,"@EOutt20 Hi, sorry to hear that! What leads you to believe your account was compromised? Have you received an email stating your Sign-in ID has been changed? ^NL",Reply,,
990609324576829440,4/29/2018,http://twitter.com/AskPS_UK/status/990609324576829440,"@DLDrillNB Hello! You may have simply forgotten your sign-in ID, but we can help. If you follow us on Twitter, I can send you a DM to assist. Please let us know when you've done this! ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,265832,101003,25,"@DLDrillNB Hello! You may have simply forgotten your sign-in ID, but we can help. If you follow us on Twitter, I can send you a DM to assist. Please let us know when you've done this! ^DB",Reply,,
991717973189636096,5/2/2018,http://twitter.com/mredgarstone/status/991717973189636096,"‘Limbo’, ‘Siren’ Join PlayStation Now Service This Month https://t.co/s367rNo4tk",@mredgarstone,Edgar S. Stone,United States of America,California,,Neutral,Neutral,Twitter,M,8298,8,11,"‘Limbo’, ‘Siren’ Join PlayStation Now Service This Month https://t.co/s367rNo4tk",Tweet,,
991775154396069888,5/2/2018,http://twitter.com/AskPlayStation/status/991775154396069888,@MeLoMLG_ Hi there. Sorry for the delay. Please review the next article for further assistance with downloadable content: https://t.co/d9Gao141KM Do you see an error message or an error code? Please provide us more details.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,786564,1336938,3183,@MeLoMLG_ Hi there. Sorry for the delay. Please review the next article for further assistance with downloadable content: https://t.co/d9Gao141KM Do you see an error message or an error code? Please provide us more details.,Reply,,
992024585343205378,5/3/2018,http://twitter.com/AskPS_UK/status/992024585343205378,"@CageD1990 Hello! This is the first time we'e had this issue reported to us. When disconnected from PSN, your disc drive works flawlessly? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,267267,101280,25,"@CageD1990 Hello! This is the first time we'e had this issue reported to us. When disconnected from PSN, your disc drive works flawlessly? ^DB",Reply,,
991831423525978112,5/2/2018,http://twitter.com/AnotherJoystick/status/991831423525978112,Is PlayStation Now still a thing?,@AnotherJoystick,AnotherJoystick 🐧🐸🐵,Venezuela,Lara,Barquisimeto,Neutral,Neutral,Twitter,,6252,122,113,Is PlayStation Now still a thing?,Tweet,,
991894103221719040,5/3/2018,http://twitter.com/Social_Media_f2/status/991894103221719040,PlayStation Now Has Begun To Add PS2 Games https://t.co/uSnUMKbs7Q,@Social_Media_f2,Movie News from Social Media Hub 🌀,Australia,New South Wales,Sydney,Neutral,Neutral,Twitter,,11777,7895,7707,PlayStation Now Has Begun To Add PS2 Games https://t.co/uSnUMKbs7Q,Tweet,,
