GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1103692285185875968,2019/03/07,http://twitter.com/AskPlayStation/status/1103692285185875968,"@bilalzakeria7 No worries! If you do not recall the DOB, Please follow this link for more info on how to reset your password: https://t.co/V5bCXrkqA1 On the right had side you will see a box that says select Answer, click on No. Scroll down and click on the blue button that says Chat Now",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,901019,1398636,3079,"@bilalzakeria7 No worries! If you do not recall the DOB,  Please follow this link for more info on how to reset your password: https://t.co/V5bCXrkqA1 On the right had side you will see a box that says select Answer, click on No. Scroll down and click on the blue button that says Chat Now",Reply,,
1102522337805717504,2019/03/04,http://twitter.com/AskPS_UK/status/1102522337805717504,"@MatthewCartmill Have you checked with the publisher on how to access the content you have purchased, in case its behind any specific restrictions? Please speak to them for guidance on this. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,393383,133634,24,"@MatthewCartmill Have you checked with the publisher on how to access the content you have purchased, in case its behind any specific restrictions? Please speak to them for guidance on this. ^DB",Reply,,
1104088163096629248,2019/03/08,http://twitter.com/AskPS_UK/status/1104088163096629248,"When a sub account holder reaches 18, the account can be turned into a master account. This is how to do it: https://t.co/ViiC4B2qW8 https://t.co/O37q33J4To",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,395104,133868,24,"When a sub account holder reaches 18, the account can be turned into a master account. This is how to do it: https://t.co/ViiC4B2qW8 https://t.co/O37q33J4To",Tweet,,
1104705355601321984,2019/03/10,http://twitter.com/AskPS_UK/status/1104705355601321984,"@ariyansamad55 Okay, you would need to contact our support team, please find the appropriate contact details for this in the page provided before. ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,395674,134006,24,"@ariyansamad55 Okay, you would need to contact our support team, please find the appropriate contact details for this in the page provided before. ^MM",Reply,,
1104546805088440322,2019/03/09,http://twitter.com/AskPlayStation/status/1104546805088440322,@WraithNebula Great! We have sent you a direct message via Twitter.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,901984,1399294,3075,@WraithNebula Great! We have sent you a direct message via Twitter.,Reply,,
1105161615421386753,2019/03/11,http://twitter.com/AskPlayStation/status/1105161615421386753,@eikcamk Sorry to hear that. Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,902694,1399649,3075,@eikcamk Sorry to hear that. Please follow us via Twitter and let us know so we can send you a Direct Message with further instructions. Thanks!,Reply,,
1105174287525314560,2019/03/11,http://twitter.com/AskPS_UK/status/1105174287525314560,"@ErikElgerot Please follow us on Twitter, let us know and we'll be able to send a direct message to help further. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,396152,134089,24,"@ErikElgerot Please follow us on Twitter, let us know and we'll be able to send a direct message to help further. ^DB",Reply,,
1104755823560089602,2019/03/10,http://twitter.com/AskPlayStation/status/1104755823560089602,@Tvboy706 Hi there! Glad to assist! Please check your Direct Messages for further assistance.,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,902138,1399440,3075,@Tvboy706 Hi there! Glad to assist! Please check your Direct Messages for further assistance.,Reply,,
1103033206876585985,2019/03/05,http://twitter.com/AskPS_UK/status/1103033206876585985,"@ihsaan789 Hello, I'm sorry to hear that! Have you tried a different controller? ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,393935,133710,24,"@ihsaan789 Hello, I'm sorry to hear that! Have you tried a different controller? ^MM",Reply,,
1103769605888270337,2019/03/07,http://twitter.com/LaDiiablo/status/1103769605888270337,"Xbox fans: ""Sony is just following the trends with Crossplay"" Me: they did it first since the PS2 era. Xbox fans: ""... Sony is following the trends with streaming"" Me: they did that first with PsNow... Xbox fans: ""Fanboy"" @Puertorock77_ @Gib_reel @JayDubcity16 @TWTHEREDDRAGON",@LaDiiablo,Abd El Wadoud,,,,Neutral,Neutral,Twitter,M,5623,288,2302,"Xbox fans: ""Sony is just following the trends with Crossplay""
Me: they did it first since the PS2 era.
Xbox fans: ""... Sony is following the trends with streaming""
Me: they did that first with PsNow...
Xbox fans: ""Fanboy""
@Puertorock77_ @Gib_reel @JayDubcity16 @TWTHEREDDRAGON",Tweet,,
1102212271978278913,2019/03/03,http://twitter.com/AskPlayStation/status/1102212271978278913,@leocampeon03 Sorry to hear that. In this case we kindly ask you to follow us via Twitter so we can send you more information through your Direct Message. Let us know once you do.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,899521,1397714,3077,@leocampeon03 Sorry to hear that. In this case we kindly ask you to follow us via Twitter so we can send you more information through your Direct Message. Let us know once you do.,Reply,,
1102720883377008640,2019/03/04,http://twitter.com/ElizabethKinsl6/status/1102720883377008640,@AskPlayStation Ok well I clicked the PlayStation plus purchase button. When I got charged it said PlayStation now and I couldn’t play online. I don’t know why it’s saying I purchase that thing instead of plus. I want my money back.,@ElizabethKinsl6,Elizabeth Kinsler,United States of America,Virginia,,Neutral,Anger,Twitter,F,4,0,3,@AskPlayStation Ok well I clicked the PlayStation plus purchase button. When I got charged it said PlayStation now and I couldn’t play online. I don’t know why it’s saying I purchase that thing instead of plus. I want my money back.,Reply,,
1104969243534209029,2019/03/11,http://twitter.com/AskPlayStation/status/1104969243534209029,"@amropro_007 Hello, glad to assist you! Please make sure to check the email address associated to the account, there will be an email from us with more details of why the account has been banned. Also for more info on banned accounts, please follow this link: https://t.co/2CpHxuUKRB",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,902534,1399591,3075,"@amropro_007 Hello, glad to assist you! Please make sure to check the email address associated to the account, there will be an email from us with more details of why the account has been banned. Also for more info on banned accounts, please follow this link: https://t.co/2CpHxuUKRB",Reply,,
