GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1052596899168043008,2018/10/17,http://twitter.com/AskPS_UK/status/1052596899168043008,@LeeDavidPeck Hi! Sorry to hear that! Have you tried deleting and re-installing the app? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,341589,122966,23,@LeeDavidPeck Hi! Sorry to hear that! Have you tried deleting and re-installing the app? ^MM,Reply,,
1052574560854429696,2018/10/17,http://twitter.com/JMaine518/status/1052574560854429696,"Oh and btw, Google Project Stream impressed me. The input latency was better than anything I’ve ever experienced on PlayStation NOW and the quality drop off was much smaller. I’m probably going to play through Assassins Creed Odyssey on it now.",@JMaine518,King J 🤴🏿,United States of America,New York,Albany,Neutral,Neutral,Twitter,M,104151,2043,693,"Oh and btw, Google Project Stream impressed me. The input latency was better than anything I’ve ever experienced on PlayStation NOW and the quality drop off was much smaller. I’m probably going to play through Assassins Creed Odyssey on it now.",Tweet,,
1052311484880080901,2018/10/16,http://twitter.com/AskPS_UK/status/1052311484880080901,@FortN3ws Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/Coy8Om29vM. Thank you for your patience. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,340963,122744,23,@FortN3ws Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/Coy8Om29vM. Thank you for your patience. ^DK,Reply,,
1052275738873929728,2018/10/16,http://twitter.com/AskPS_UK/status/1052275738873929728,@xxdecadooxx Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/Coy8Om29vM. Thank you for your patience. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,340844,122282,23,@xxdecadooxx Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/Coy8Om29vM. Thank you for your patience. ^DK,Reply,,
1053720857636413445,2018/10/20,http://twitter.com/AskPlayStation/status/1053720857636413445,@XellisDS Hi Daniel. What's the name of the content you are having issues with? Are you getting any error code or message?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,847834,1381355,3119,"@XellisDS Hi Daniel. What's the name of the content you are having issues with?
Are you getting any error code or message?",Reply,,
1052062966256988160,2018/10/16,http://twitter.com/AskPlayStation/status/1052062966256988160,@ChildBrown Hi Jacob! Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,845986,1374677,3121,@ChildBrown Hi Jacob! Please check your DM's for more instructions.,Reply,,
1052689123713146880,2018/10/17,http://twitter.com/AskPlayStation/status/1052689123713146880,@loke_svensson That's an unusual error code. Can you please give us more background of what exactly were you doing when you got that error code? Thank you.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,846721,1380275,3120,@loke_svensson That's an unusual error code. Can you please give us more background of what exactly were you doing when you got that error code? Thank you.,Reply,,
1051974667840434176,2018/10/15,http://twitter.com/AskPlayStation/status/1051974667840434176,@twitch_akillemz This is not good! Please follow us as @AskPlayStation to provide you with further information in regards this matter.,@AskPlayStation,Ask PlayStation,,,,Negative,Sadness,Twitter,,845863,1374651,3121,@twitch_akillemz This is not good! Please follow us as @AskPlayStation to provide you with further information in regards this matter.,Reply,,
1052379187363934209,2018/10/16,http://twitter.com/AskPlayStation/status/1052379187363934209,@AlfieHaynesUK Sure we can help. Download has been cancelled because the content is not available. The content does not exist on PlayStation Store. Check out our article for troubleshooting steps: https://t.co/K5N33ip6Kq,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,846360,1378971,3121,@AlfieHaynesUK Sure we can help. Download has been cancelled because the content is not available. The content does not exist on PlayStation Store. Check out our article for troubleshooting steps: https://t.co/K5N33ip6Kq,Reply,,
1051872902545645581,2018/10/15,http://twitter.com/AskPS_UK/status/1051872902545645581,"@BrandonMolyneu2 OK, if you deleted it, go into Safe Mode and use Option 5, and your console should be good to go. Instructions: https://t.co/vecpA6wnaQ ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,340117,121904,23,"@BrandonMolyneu2 OK, if you deleted it, go into Safe Mode and use Option 5, and your console should be good to go. Instructions: https://t.co/vecpA6wnaQ ^DB",Reply,,
1051766698012024832,2018/10/15,http://twitter.com/AskPS_UK/status/1051766698012024832,"@TimBillington3 Hello! If you believe your account has been compromised, you'll need to go to this FAQ and read beneath ""Has my account been compromised?"" for assistance in regaining control of your account: https://t.co/yioO6gCNl2 ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,339805,121774,23,"@TimBillington3 Hello! If you believe your account has been compromised, you'll need to go to this FAQ and read beneath ""Has my account been compromised?"" for assistance in regaining control of your account: https://t.co/yioO6gCNl2 ^DB",Tweet,,
1052943525980119040,2018/10/18,http://twitter.com/AskPS_UK/status/1052943525980119040,@realwindi Hello! Do you own the game digitally or on disc? Are you downloading this over a wired or wireless connection? ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,342163,123142,23,@realwindi Hello! Do you own the game digitally or on disc? Are you downloading this over a wired or wireless connection? ^AS,Reply,,
1052809812218716160,2018/10/18,http://twitter.com/AskPlayStation/status/1052809812218716160,@angeluisroy We are glad to assist you with the Login issue. Please try to sign in from here: https://t.co/68Uk36zbYR And then try in the console again. Let us know what the outcome was.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,846909,1380420,3120,"@angeluisroy We are glad to assist you with the Login issue. Please try to sign in from here:
https://t.co/68Uk36zbYR
And then try in the console again. Let us know what the outcome was.",Reply,,
1053419664351617024,2018/10/19,http://twitter.com/AskPlayStation/status/1053419664351617024,"@LilChicken2020 Glad to help! Please download the system update to the USB from this link: https://t.co/RhaVd8jm8i You need to click on the ""Download Now"" black button. Scroll down until the ""Update using a computer"" section.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,847514,1381038,3119,"@LilChicken2020 Glad to help! Please download the system update to the USB from this link: https://t.co/RhaVd8jm8i You need to click on the ""Download Now"" black button. Scroll down until the ""Update using a computer"" section.",Reply,,
1053596663883948033,2018/10/20,http://twitter.com/AskPS_UK/status/1053596663883948033,@halalsaIeh I have a way to make this all pretty immediate. In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,343131,123438,23,@halalsaIeh I have a way to make this all pretty immediate. In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK,Reply,,
1052313227680514048,2018/10/16,http://twitter.com/AskPS_UK/status/1052313227680514048,@iPhqnee Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/hJVJr1ZQxf. Thank you for your patience. ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,340968,122748,23,@iPhqnee Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/hJVJr1ZQxf. Thank you for your patience. ^AS,Reply,,
1052542816222683138,2018/10/17,http://twitter.com/AskPS_UK/status/1052542816222683138,"@andrewharper123 Sorry to hear that, Please go through our Online hardware troubleshooter for more help with this:https://t.co/rdorV8SIIy. Thanks ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,341313,122906,23,"@andrewharper123 Sorry to hear that, Please go through our Online hardware troubleshooter for more help with this:https://t.co/rdorV8SIIy. Thanks ^NJ",Reply,,
1052592195553890304,2018/10/17,http://twitter.com/AskPS_UK/status/1052592195553890304,@iryan414 Hi! Sorry to hear that! Are they not showing in the purchased section of the console library? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,341559,122962,23,@iryan414 Hi! Sorry to hear that! Are they not showing in the purchased section of the console library? ^MM,Reply,,
1052683381660676097,2018/10/17,http://twitter.com/AskPlayStation/status/1052683381660676097,@thatzombiesplay Sorry to hear that! Check out the next article to troubleshoot connection issues on the PS4: https://t.co/cUXuBEew8d,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,846693,1380257,3120,@thatzombiesplay Sorry to hear that! Check out the next article to troubleshoot connection issues on the PS4: https://t.co/cUXuBEew8d,Reply,,
1052422878258503680,2018/10/17,http://twitter.com/AskPlayStation/status/1052422878258503680,@Noliababy333 We are glad to assist you with the Login issue. Please try to sign in from here: https://t.co/68Uk36zbYR And then try in the console again. Let us know what the outcome was.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,846427,1379231,3120,"@Noliababy333 We are glad to assist you with the Login issue. Please try to sign in from here:
https://t.co/68Uk36zbYR
And then try in the console again. Let us know what the outcome was.",Reply,,
1053356006057619457,2018/10/19,http://twitter.com/AskPS_UK/status/1053356006057619457,"@johan_markstrom Hi there, sorry to hear your account was compromised. Please check this page: https://t.co/m1yhbV7D1i and follow the instructions to resolve your issue. ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,342844,123350,23,"@johan_markstrom Hi there, sorry to hear your account was compromised. Please check this page: https://t.co/m1yhbV7D1i and follow the instructions to resolve your issue. ^NJ",Reply,,
1053591768338436100,2018/10/20,http://twitter.com/AskPS_UK/status/1053591768338436100,@wilma_hen Hi! Sorry to hear that! I'm afraid this is the case. You can check out our full cancellation policy here: https://t.co/LmtFcHZbm0 ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,343115,123437,23,@wilma_hen Hi! Sorry to hear that! I'm afraid this is the case. You can check out our full cancellation policy here: https://t.co/LmtFcHZbm0 ^MM,Reply,,
1052937279180812290,2018/10/18,http://twitter.com/SooraSaab/status/1052937279180812290,PlayStation Now three years on: is Sony's streaming service for games worth it? https://t.co/sYDX6nONA4 #technology #apple #facebook #automobile https://t.co/Z6ZFrXJ4tr,@SooraSaab,SooraSaab,India,,,Neutral,Neutral,Twitter,,11208,106,37,PlayStation Now three years on: is Sony's streaming service for games worth it? https://t.co/sYDX6nONA4 #technology #apple #facebook #automobile https://t.co/Z6ZFrXJ4tr,Tweet,,
1052610073170722817,2018/10/17,http://twitter.com/AskPlayStation/status/1052610073170722817,"@fefo86352539 Thanks for contacting. If you are experiencing difficulties with the 2 step verification code, check out the next article: https://t.co/oiLkb8DKLj",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,846560,1380100,3120,"@fefo86352539 Thanks for contacting. If you are experiencing difficulties with the 2 step verification code, check out the next article: https://t.co/oiLkb8DKLj",Reply,,
1052925746983960581,2018/10/18,http://twitter.com/AskPS_UK/status/1052925746983960581,"@Lockstock277 I'm going to send you a DM. Please follow us if you haven't already, ^NJ",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,342075,123131,23,"@Lockstock277  I'm going to send you a DM. Please follow us if you haven't already, ^NJ",Reply,,
1052486556479565824,2018/10/17,http://twitter.com/PlayStationUK/status/1052486556479565824,@luckli_lucas Good plan 😎,@PlayStationUK,PlayStation UK 🎃,,,,Positive,Joy,Twitter,,19920,645018,220,@luckli_lucas Good plan 😎,Reply,,
1052273451346616320,2018/10/16,http://twitter.com/AskPS_UK/status/1052273451346616320,@serenitylee79 Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/hJVJr1ZQxf. Thank you for your patience. ^GA,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,340825,122258,23,@serenitylee79 Hi there! We are aware of the issue and currently looking into it. Please keep an eye on the status page for updates: https://t.co/hJVJr1ZQxf. Thank you for your patience. ^GA,Reply,,
1051891591634399232,2018/10/15,http://twitter.com/AskPlayStation/status/1051891591634399232,"@AvatarGreggles Please follow this link for more info on how to reset your password: https://t.co/6Cv9bgut2Q and on the fourth question select ""No"" to find the contact options for further assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,845720,1374539,3121,"@AvatarGreggles Please follow this link for more info on how to reset your password: https://t.co/6Cv9bgut2Q and on the fourth question select ""No"" to find the contact options for further assistance.",Reply,,
1053712697550929920,2018/10/20,http://twitter.com/AskPS_UK/status/1053712697550929920,"@vneale86 Alright, are any other controllers having issues connecting to your console? Are you able to test the controller on another console, such as a friend or family members? ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,343431,123501,23,"@vneale86 Alright, are any other controllers having issues connecting to your console? Are you able to test the controller on another console, such as a friend or family members? ^AS",Reply,,
1051817630536015872,2018/10/15,http://twitter.com/AskPS_UK/status/1051817630536015872,"@edward_johns_ Hi, sorry to hear that! Have you tried restarting the console? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,339919,121799,23,"@edward_johns_ Hi, sorry to hear that! Have you tried restarting the console? ^NL",Reply,,
1053381449410338817,2018/10/19,http://twitter.com/AskPS_UK/status/1053381449410338817,"@Omerking02 It may need to preallocate space for the whole game when adding a patch, requiring more space than you'd think. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,342940,123365,23,"@Omerking02 It may need to preallocate space for the whole game when adding a patch, requiring more space than you'd think. ^DB",Reply,,
1052603709769814016,2018/10/17,http://twitter.com/AskPlayStation/status/1052603709769814016,@Alp67849185 Sorry to hear that! Check out the next article to troubleshoot connection issues on the PS4: https://t.co/cUXuBEew8d,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,846546,1380075,3120,@Alp67849185 Sorry to hear that! Check out the next article to troubleshoot connection issues on the PS4: https://t.co/cUXuBEew8d,Reply,,
1052177555367841792,2018/10/16,http://twitter.com/AskPS_UK/status/1052177555367841792,@dannycox94 What is the exact error code or message that you see? ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,340504,122085,23,@dannycox94 What is the exact error code or message that you see? ^NL,Reply,,
1052937507451604992,2018/10/18,http://twitter.com/AskPS_UK/status/1052937507451604992,"@deanpurse Okay, I'll send you a DM about this. Please follow us if you haven't already, so that I'll be able to send it. ^GA",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,342130,123139,23,"@deanpurse Okay, I'll send you a DM about this. Please follow us if you haven't already, so that I'll be able to send it. ^GA",Reply,,
1051751551113617409,2018/10/15,http://twitter.com/AskPS_UK/status/1051751551113617409,"@_Andrew_Cepulis Looks like your tweet reached us outside of opening hours! I'm afraid that if the content has been accessed we won't be able to offer a refund. For full information, please check with our cancellation policy here: https://t.co/1X9cmqrhsH. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,339774,121769,23,"@_Andrew_Cepulis Looks like your tweet reached us outside of opening hours! I'm afraid that if the content has been accessed we won't be able to offer a refund. For full information, please check with our cancellation policy here: https://t.co/1X9cmqrhsH. ^NL",Reply,,
1052612643830341632,2018/10/17,http://twitter.com/AskPlayStation/status/1052612643830341632,@leobuckleyy Here to help. Check this link on how to reset the password: https://t.co/CtzHdWxilw On the right hand side you will see Contact Us. Below Contact Us select Chat . On the chat window select Sony Account Help > There select the last option called Contact Us,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,846565,1380096,3120,@leobuckleyy Here to help. Check this link on how to reset the password: https://t.co/CtzHdWxilw On the right hand side you will see Contact Us. Below Contact Us select Chat . On the chat window select Sony Account Help >  There  select the last option called Contact Us,Reply,,
1052581436191064069,2018/10/17,http://twitter.com/AskPS_UK/status/1052581436191064069,@jackcur00834628 Hi! Right now? Regrettably we can't as we're at work. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,341515,122950,23,@jackcur00834628 Hi! Right now? Regrettably we can't as we're at work. ^MM,Reply,,
1053016831336869888,2018/10/18,http://twitter.com/AskPlayStation/status/1053016831336869888,@ImSnaggaholic Thanks for contacting. Please check out the next article and check that you meet the requirements: https://t.co/0H8WoSA2AG,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,847044,1380639,3118,@ImSnaggaholic Thanks for contacting. Please check out the next article and check that you meet the requirements: https://t.co/0H8WoSA2AG,Reply,,
1051808658143805440,2018/10/15,http://twitter.com/AskPS_UK/status/1051808658143805440,@snakeyjakey2015 Alright! The theme will be available upon the game's release. ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,339894,121783,23,@snakeyjakey2015 Alright! The theme will be available upon the game's release. ^NL,Reply,,
1052448470618046464,2018/10/17,http://twitter.com/AskPlayStation/status/1052448470618046464,@DrRuyi Thanks for the quick response. We sent you a DM.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,846465,1379364,3120,@DrRuyi Thanks for the quick response. We sent you a DM.,Reply,,
1052218432526196736,2018/10/16,http://twitter.com/AskPS_UK/status/1052218432526196736,@kerrigan1710 I'll send you a DM to help further with this. Please check your DMs. ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,340622,122116,23,@kerrigan1710 I'll send you a DM to help further with this. Please check your DMs. ^AS,Reply,,
1052597732991483909,2018/10/17,http://twitter.com/AskPS_UK/status/1052597732991483909,"@BeachEpisode Hello! Have you followed instructions provided from the following page, and if so can you let me know what happen and what devices you've used to cancel? https://t.co/W9NCzfMbeY ^AS",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,341592,122966,23,"@BeachEpisode Hello! Have you followed instructions provided from the following page, and if so can you let me know what happen and what devices you've used to cancel? https://t.co/W9NCzfMbeY ^AS",Reply,,
1053121231967395842,2018/10/18,http://twitter.com/AskPlayStation/status/1053121231967395842,"@Pazuzuthrall Hi Adam! For further assistance with your Service Request, please contact our phone support from your region.",@AskPlayStation,Ask PlayStation,,,,Positive,Anger,Twitter,,847217,1380769,3119,"@Pazuzuthrall Hi Adam! For further assistance with your Service Request, please contact our phone support from your region.",Reply,,
1052958659515441158,2018/10/18,http://twitter.com/AskPlayStation/status/1052958659515441158,@robyxxxr00d4 No worries! Please follow this link for more info on how to reset your password: https://t.co/V5bCXrkqA1,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,846973,1380547,3119,@robyxxxr00d4 No worries! Please follow this link for more info on how to reset your password: https://t.co/V5bCXrkqA1,Reply,,
